X,Y,OBJECTID,CASENUMBER,LECASENUM,CRASH_KEY,AV_DATE,MNTH,DAYOFWEEK,TIMESTR,DISTRICT,CNTY,CITYNAME,SYSTEMSTR,LITERAL,FRSTHARM,LOCFSTHRM,CRCOMNNR,MAJCSE,DRUGALC,ECNTCRC,LGHT,LGHTNG,CSRFCND,WEATHER,RCNTCRC,PAVED,WZRELATED,CSEV,FATALITIES,INJURIES,MAJINJURY,MININJURY,POSSINJURY,UNKINJURY,PROPDMG,VEHICLES,TOCCUPANTS,REPORT,XCOORD,YCOORD,CRASH_YEAR
-92.732310197646015,42.891256248960282,618056,2006206903,,2006006448,20060211,February,Saturday,23:55,District 2 (Northeast),Butler,N/A,,Co Rd C13/110 ST & Co Rd T47/PACKARD AVE,Collision with:  Vehicle in traffic,On Roadway,Sideswipe - same direction,Ran Stop Sign,None Indicated,None apparent,Dark - roadway lighted,Darkness,Dry,Partly cloudy,None apparent,Paved,,Fatal,1,3,2,1,0,0,14000,2,7,2001 Officer Paper,521858,4748773,2006
-93.93698311935384,40.57554258948106,618103,2006202725,3969ISP,2006002524,20060120,January,Friday,17:39,District 5 (Southeast),Decatur,N/A,I-35,I-35,Collision with fixed object:  Ditch/embankment,On Roadway,Non-collision,Ran off road - right,None Indicated,Weather conditions,Dark - roadway not lighted,Dusk Twilight (Civil),Snow,Snow,None apparent,Paved,,Fatal,1,2,2,0,0,0,6000,1,3,2001 Officer TraCS,420695,4492061,2006
-92.326044520941622,43.443415961754084,618162,2006205627,45-A-451,2006005238,20060208,February,Wednesday,01:45,District 2 (Northeast),Howard,N/A,,Co Rd A23/50TH ST,Collision with fixed object:  Bridge/bridge rail/overpass,Shoulder,Non-collision,Ran off road - right,Alcohol (Statutory),Unknown,Dark - roadway not lighted,Darkness,Unknown,Clear,None apparent,Paved,,Fatal,3,0,0,0,0,0,8350,1,3,2001 Officer TraCS,554537,4810277,2006
-95.228004484471555,41.907322294164679,618250,2006208083,,2006007553,20060221,February,Tuesday,13:00,District 3 (Northwest),Crawford,N/A,IA 141,IA 141/IOWA 141 & Co Rd M55/330TH ST,Collision with:  Vehicle in traffic,On Roadway,Broadside,FTYROW:  From stop sign,None Indicated,None apparent,Daylight,Daylight,Dry,Clear,None apparent,Paved,,Fatal,1,0,0,0,0,0,4500,2,3,2001 Officer Paper,315210,4641886,2006
-93.689913769567497,41.702418159017057,618418,2006222871,06-4613,2006021349,20060601,June,Thursday,00:55,District 1 (Central),Polk,Johnston,,SAYLORVILLE RES,Non-collision events:  Overturn/rollover,On Roadway,Non-collision,Exceeded authorized speed,None Indicated,None apparent,Dark - roadway not lighted,Darkness,Dry,Clear,None apparent,Paved,,Fatal,2,0,0,0,0,0,8050,1,2,2001 Officer TraCS,442598,4616966,2006
-92.34596046805828,41.579355880533413,618451,2006218452,19683ISP,2006017241,20060508,May,Monday,07:48,District 1 (Central),Poweshiek,N/A,,225TH ST,Collision with fixed object:  Ditch/embankment,Shoulder,Non-collision,Ran off road - left,None Indicated,None apparent,Daylight,Daylight,Dry,Cloudy,None apparent,Unpaved,,Fatal,1,0,0,0,0,0,6000,1,1,2001 Officer TraCS,554522,4603280,2006
-94.499926814465709,42.023772090911777,618541,2006220812,13374ISP,2006019454,20060325,March,Saturday,19:55,District 1 (Central),Greene,N/A,,230TH,Collision with:  Vehicle in traffic,On Roadway,Head-on,Crossed centerline,Alcohol (Statutory),Physical obstruction,Dark - roadway not lighted,Darkness,Sand/mud/dirt/oil/gravel,Clear,None apparent,Unpaved,,Fatal,1,4,3,1,0,0,5200,2,5,2001 Officer TraCS,375825,4653503,2006
-93.171595396279187,42.320424518381643,618817,2006232281,32475ISP,2006030189,20060729,July,Saturday,23:30,District 1 (Central),Hardin,N/A,,Co Rd S55/ST HWY 299,Non-collision events:  Other non-collision (explain in narrative),Shoulder,Non-collision,Ran off road - left,None Indicated,Unknown,Unknown,Darkness,Unknown,Unknown,Unknown,Paved,,Fatal,1,0,0,0,0,0,15000,1,1,2001 Officer TraCS,485861,4685367,2006
-95.854528885239134,41.345599393552071,618900,2006236897,,2006034415,20060827,August,Sunday,18:51,District 4 (Southwest),Pottawattamie,N/A,,Co Rd L20/OLD LINCOLN HWY & OAK VALLEY RD,Collision with:  Non-motorist (see non-motorist type),On Roadway,Non-collision,Driving too fast for conditions,Alcohol (Statutory),None apparent,Daylight,Daylight,Wet,Rain,None apparent,Paved,,Fatal,1,1,0,0,1,0,3000,1,1,2001 Officer Paper,261176,4581054,2006
-91.224777840166311,41.182555604622628,618997,2006247138,06-10061717,2006044101,20061006,October,Friday,17:17,District 5 (Southeast),Louisa,N/A,,Co Rd G62/COUNTY RD G62,Collision with fixed object:  Ditch/embankment,Shoulder,Non-collision,Ran off road - right,None Indicated,None apparent,Daylight,Daylight,Dry,Clear,None apparent,Paved,,Fatal,1,0,0,0,0,0,10200,1,1,2001 Officer TraCS,648890,4560541,2006
-96.533075907139249,43.234164954988344,619058,2006254059,06-3986,2006050671,20061126,November,Sunday,04:00,District 3 (Northwest),Sioux,N/A,,Co Rd A54B/A54B BLVD,Collision with fixed object:  Ditch/embankment,Roadside,Non-collision,Swerving/Evasive Action,Alcohol (Statutory),None apparent,Dark - roadway not lighted,Darkness,Dry,Clear,None apparent,Paved,,Fatal,1,2,2,0,0,0,10000,1,3,2001 Officer TraCS,213110,4792881,2006
-92.581556566657468,42.149291628417998,611372,2014792089,2014005594,2014012507,20140124,January,Friday,21:40,District 1 (Central),Tama,N/A,US 63,US 63,Collision with:  Vehicle in traffic,On Roadway,Head-on,Crossed centerline,None Indicated,Weather conditions,Dark - roadway not lighted,Darkness,Ice,Snow,Road surface condition,Paved,,Fatal,1,0,0,0,0,0,70000,2,2,2001 Officer TraCS,534574,4666436,2014
-96.408533008210455,42.53064152379811,611759,2013721693,13-1386,2013001085,20130113,January,Sunday,03:08,District 3 (Northwest),Woodbury,Sioux City,,35TH ST                                                                                                                                                                                                                                                       ,Non-collision events:  Other non-collision (explain in narrative),On Roadway,Sideswipe - opposite direction,Operating vehicle in an erratic/reckless/careless/negligent/aggressive manner,Alcohol (Statutory),None apparent,Dark - roadway lighted,Darkness,Dry,Cloudy,None apparent,Paved,,Fatal,3,2,0,2,0,0,12200,2,5,2001 Officer TraCS,220057,4714327,2013
-96.506786598336078,43.497364907508981,611876,2013730540,13-000811,2013008601,20130314,March,Thursday,17:25,District 3 (Northwest),Lyon,N/A,IA 9  ,IA 9/IOWA 9                                                                                                                                                                                                                                                   ,Collision with:  Vehicle in traffic,On Roadway,Angle - oncoming left turn,FTYROW:  Making left turn,Drug/Alcohol (Statutory),None apparent,Daylight,Daylight,Dry,Clear,None apparent,Paved,,Fatal,2,0,0,0,0,0,48200,2,3,2001 Officer TraCS,216475,4822024,2013
-92.933276413352516,42.155718323446472,611957,2013726549,1300000162,2013005132,20130217,February,Sunday,23:30,District 1 (Central),Marshall,N/A,,PRAIRIE AVE                                                                                                                                                                                                                                                   ,Collision with fixed object:  Ditch/embankment,On Roadway,Non-collision,Ran off road - straight,None Indicated,None apparent,Dark - roadway not lighted,Darkness,Dry,Clear,None apparent,Unpaved,,Fatal,1,0,0,0,0,0,5000,1,1,2001 Officer TraCS,505513,4667067,2013
-95.212591272335573,41.497200888047601,619153,2006250754,,2006047516,20061108,November,Wednesday,22:25,District 4 (Southwest),Pottawattamie,Walnut,I-80,I-80,Non-collision events:  Overturn/rollover,Shoulder,Non-collision,Exceeded authorized speed,None Indicated,None apparent,Dark - roadway not lighted,Darkness,Dry,Clear,None apparent,Paved,,Fatal,1,0,0,0,0,0,6000,1,1,2001 Officer Paper,315318,4596316,2006
-93.599773606637555,41.526310466728013,619172,2007204355,20070003327,2007004201,20070126,January,Friday,13:05,District 1 (Central),Polk,Des Moines,,E ARMY POST RD,Collision with:  Vehicle in traffic,On Roadway,Angle - oncoming left turn,FTYROW:  Making left turn,None Indicated,None apparent,Daylight,Daylight,Wet,Clear,None apparent,Paved,,Fatal,1,1,0,0,1,0,13000,2,2,2001 Officer TraCS,449962,4597358,2007
-92.443644569989061,43.494364780544331,619278,2007207031,45-A-556,2007006757,20070128,January,Sunday,02:27,District 2 (Northeast),Howard,N/A,,RIVER RD,Non-collision events:  Overturn/rollover,Shoulder,Non-collision,Ran off road - right,Drug/Alcohol (Statutory),None apparent,Dark - roadway not lighted,Darkness,Sand/mud/dirt/oil/gravel,Clear,None apparent,Unpaved,,Fatal,1,0,0,0,0,0,35000,1,1,2001 Officer TraCS,544983,4815865,2007
-93.774847572478947,42.69949248078597,619380,2006259572,51137ISP,2006055924,20061208,December,Friday,07:03,District 2 (Northeast),Wright,N/A,,Co Rd R35/KEOKUK AVE,Collision with fixed object:  Ditch/embankment,Roadside,Non-collision,Ran off road - right,None Indicated,None apparent,Dawn,Dawn Twilight (Civil),Sand/mud/dirt/oil/gravel,Clear,None apparent,Unpaved,,Fatal,1,0,0,0,0,0,3500,1,1,2001 Officer TraCS,436537,4727735,2006
-93.558480442552948,41.320903721704688,619446,2006259260,62956,2006055632,20061209,December,Saturday,00:57,District 5 (Southeast),Warren,N/A,US 65,US 65,Collision with fixed object:  Tree,Outside trafficway,Non-collision,Operating vehicle in an erratic/reckless/careless/negligent/aggressive manner,Alcohol (Statutory),None apparent,Dark - roadway not lighted,Darkness,Sand/mud/dirt/oil/gravel,Clear,None apparent,Paved,,Fatal,1,4,0,3,0,1,4000,1,5,2001 Officer TraCS,453260,4574531,2006
-95.030676144778852,40.593443064058157,619551,2006255377,51045ISP,2006051922,20061207,December,Thursday,12:55,District 4 (Southwest),Page,N/A,US 71,US 71 & Co Rd J64/310 ST,Collision with:  Vehicle in/from other roadway,On Roadway,Broadside,Ran Stop Sign,None Indicated,None apparent,Daylight,Daylight,Dry,Clear,None apparent,Paved,,Fatal,1,2,1,0,1,0,20000,2,4,2001 Officer TraCS,328167,4495608,2006
-92.0622923005903,42.576267568133467,619584,2006261472,06013494,2006057719,20061228,December,Thursday,18:37,District 6 (East Central),Buchanan,N/A,,Co Rd V62/BAXTER AVE,Collision with:  Vehicle in traffic,On Roadway,Rear-end,Swerving/Evasive Action,None Indicated,None apparent,Dark - roadway not lighted,Darkness,Dry,Clear,None apparent,Paved,,Fatal,1,1,0,1,0,0,11000,2,4,2001 Officer TraCS,576955,4714187,2006
-94.228677351532511,42.5880156122846,619890,2007382212,33895ISP,2007029968,20070711,July,Wednesday,20:35,District 1 (Central),Webster,N/A,US 169,US 169,Collision with:  Vehicle in traffic,On Roadway,Head-on,Crossed centerline,None Indicated,None apparent,Dusk,Daylight,Dry,Clear,None apparent,Paved,,Fatal,1,1,1,0,0,0,31010,2,2,2001 Officer TraCS,399186,4715797,2007
-92.359872891618878,41.577218393233593,619987,2007384681,,2007032104,20070625,June,Monday,21:45,District 1 (Central),Poweshiek,N/A,IA 85,IA 85/IOWA 85,Non-collision events:  Overturn/rollover,Outside trafficway,Non-collision,Exceeded authorized speed,None Indicated,None apparent,Dark - roadway not lighted,Darkness,Dry,Partly cloudy,None apparent,Paved,,Fatal,1,0,0,0,0,0,2600,1,1,2001 Officer Paper,553364,4603034,2007
-91.904479608353782,42.716866203164798,620118,2007374655,25746ISP,2007023474,20070524,May,Thursday,16:12,District 2 (Northeast),Fayette,N/A,IA 150,IA 150/P AVE,Collision with:  Vehicle in traffic,On Roadway,Head-on,Swerving/Evasive Action,None Indicated,None apparent,Daylight,Daylight,Dry,Clear,None apparent,Paved,,Fatal,2,4,4,0,0,0,10000,2,6,2001 Officer TraCS,589704,4729955,2007
-94.289558582282709,41.04848010620541,620396,2007367231,19597ISP,2007017120,20070416,April,Monday,10:45,District 4 (Southwest),Union,N/A,US 34,US 34,Collision with:  Vehicle in traffic,On Roadway,Rear-end,Swerving/Evasive Action,None Indicated,None apparent,Daylight,Daylight,Dry,Clear,None apparent,Paved,,Fatal,1,0,0,0,0,0,31500,3,3,2001 Officer TraCS,391625,4544939,2007
-92.287953468657079,42.442949240224564,620423,2007370021,W07-44297,2007019505,20070505,May,Saturday,23:25,District 2 (Northeast),Black Hawk,Waterloo,,E SHAULIS RD,Collision with:  Vehicle in traffic,On Roadway,Non-collision,Unknown,Alcohol (Statutory),None apparent,Dark - roadway not lighted,Darkness,Dry,Clear,None apparent,Paved,,Fatal,1,0,0,0,0,0,8000,1,1,2001 Officer TraCS,558560,4699203,2007
-93.616257618857986,42.026875255432167,620437,2007366303,07-7258,2007016314,20070411,April,Wednesday,08:11,District 1 (Central),Story,Ames,,6TH ST,Collision with:  Vehicle in traffic,On Roadway,Angle - oncoming left turn,FTYROW:  Making left turn,None Indicated,None apparent,Daylight,Daylight,Wet,Snow,None apparent,Paved,,Fatal,1,0,0,0,0,0,6000,2,2,2001 Officer TraCS,448985,4652943,2007
-93.768302719173235,40.973466736258452,620713,2007407854,55936ISP,2007052411,20071128,November,Wednesday,06:38,District 5 (Southeast),Clarke,N/A,US 69,US 69,Non-collision events:  Overturn/rollover,Outside trafficway,Non-collision,Ran off road - left,None Indicated,None apparent,Dark - roadway lighted,Darkness,Dry,Cloudy,None apparent,Paved,,Fatal,1,0,0,0,0,0,3100,1,1,2001 Officer TraCS,435359,4536095,2007
-94.385174932037145,41.820145444251352,620796,2007413908,,2007057684,20071222,December,Saturday,15:35,District 4 (Southwest),Guthrie,N/A,,Co Rd F20/130TH ST,Collision with fixed object:  Mailbox,On Roadway,Not Reported,Ran off road - right,None Indicated,Physical obstruction,Not Reported,Daylight,Not Reported,Blowing sand/soil/dirt/snow,Non-highway work,Unpaved,,Fatal,1,0,0,0,0,0,100,1,1,2001 Officer Paper,384960,4630734,2007
-92.523783403626652,40.66052121638257,620894,2007400208,51224ISP,2007045606,20071029,October,Monday,15:33,District 5 (Southeast),Davis,N/A,US 63,US 63 & Co Rd J51/276TH ST,Collision with:  Vehicle in/from other roadway,On Roadway,Broadside,FTYROW:  From stop sign,None Indicated,None apparent,Daylight,Daylight,Dry,Clear,None apparent,Paved,,Fatal,1,1,0,0,1,0,5500,2,2,2001 Officer TraCS,540256,4501181,2007
-91.8639715304258,43.457353218380327,621012,2007406981,,2007051627,20070915,September,Saturday,23:55,District 2 (Northeast),Winneshiek,N/A,,360TH ST & 235TH AVE,Non-collision events:  Other non-collision (explain in narrative),On Roadway,Non-collision,Other (explain in narrative):  No improper action,Alcohol (Statutory),None apparent,Dark - roadway not lighted,Darkness,Dry,Clear,None apparent,Paved,,Fatal,1,0,0,0,0,0,0,1,2,2001 Officer Paper,591907,4812231,2007
-92.209967970293093,42.449372790557263,622264,2008421608,08-7402,2008004945,20080123,January,Wednesday,08:43,District 2 (Northeast),Black Hawk,N/A,I-380,I-380,Non-collision events:  Other non-collision (explain in narrative),On Roadway,Non-collision,Ran off road - left,None Indicated,Weather conditions,Daylight,Daylight,Snow,Snow,Road surface condition,Paved,,Fatal,1,0,0,0,0,0,8000,1,1,2001 Officer TraCS,564967,4699973,2008
-95.720728953301048,42.813090848283757,622453,2008478795,081623S,2008055481,20081211,December,Thursday,14:20,District 3 (Northwest),Cherokee,Cleghorn,,Co Rd L40/H AVE,Collision with:  Railway vehicle/train,On Roadway,Broadside,FTYROW:  Other (explain in narrative),None Indicated,None apparent,Daylight,Daylight,Wet,Partly cloudy,None apparent,Paved,,Fatal,1,0,0,0,0,0,15200,2,3,2001 Officer TraCS,277561,4743649,2008
-95.913895675714841,43.057160561026954,622540,2008464028,46265ISP,2008042116,20081004,October,Saturday,11:21,District 3 (Northwest),Sioux,N/A,IA 60,IA 60/IOWA 60,Non-collision events:  Overturn/rollover,On Roadway,Non-collision,Ran off road - right,None Indicated,None apparent,Daylight,Daylight,Dry,Partly cloudy,None apparent,Paved,,Fatal,1,0,0,0,0,0,5000,1,1,2001 Officer TraCS,262707,4771283,2008
-91.7077135770963,41.96397356086964,622846,2008456583,,2008035644,20080722,July,Tuesday,15:15,District 6 (East Central),Linn,Cedar Rapids,IA 922,IA 922/WILLIAMS BLVD,Collision with:  Vehicle in traffic,On Roadway,Angle - oncoming left turn,FTYROW:  Making left turn,None Indicated,None apparent,Daylight,Daylight,Dry,Clear,None apparent,Paved,,Fatal,1,1,1,0,0,0,15000,2,3,2001 Officer Paper,607086,4646583,2008
